1/2, -13/32
99/103, 301571028/11592740743
99/104, 349147755/12166529024
99/106, 407562309/13382255776
99/107, 417430728/14025517307
99/109, 396048510/15386239549
99/112, 253782243/17623416832
99/113, 174986658/18424351793
99/115, -32676336/20113571875
99/116, -162555921/21003416576
99/118, -476959527/22877577568
99/119, -662509980/23863536599
99/122, -1338764427/27027081632
99/124, -1894491225/29316250624
99/125, -2205400626/30517578125
99/127, -2895966612/33038369407
99/128, -3276692397/34359738368
99/130, -4111720371/37129300000
99/131, -4567106016/38579489651
99/133, -5556347082/41615795893
99/134, -6091300215/43204003424
99/136, -7244633781/46525874176
99/137, -7864126182/48261724457
99/139, -9191559960/51888844699
99/140, -9900627561/53782400000
99/142, -11412297567/57735339232
99/145, -13922211006/64097340625
99/146, -14825793411/66338290976
99/148, -16736857137/71008211968
99/149, -17745507450/73439775749
99/151, -19871985276/78502725751
99/152, -20990996037/81136812032
99/155, -24578265096/89466096875
99/157, -27167647122/95388992557
99/158, -28523513007/98465804768
99/160, -31360641741/104857600000
99/161, -32843130606/108175616801
99/163, -35939040192/115063617043
99/164, -37553701185/118636749824
99/166, -40919554071/126049300576
99/167, -42672000492/129891985607
99/169, -46319087430/137858491849
99/170, -48214996731/141985700000
99/172, -52154736777/150536645632
99/173, -54199850562/154963892093
99/175, -58443791076/164130859375
99/178, -65203731747/178689902368
99/179, -67564735920/183765996899
99/181, -72452232666/194264244901
99/182, -74980051047/199690286432
99/184, -80207160165/210906087424
99/185, -82907790966/216699865625
99/188, -91366078617/234849287168
99/190, -97308722511/247609900000
99/191, -100373229396/254194901951
99/193, -106692052302/267785184193
99/194, -109947751155/274794888224
99/196, -116655198561/289254654976
99/197, -120108344202/296709280757
99/199, -127216989900/312079600999
100/101, 94919900/10510100501
100/103, 252831900/11592740743
100/107, 427319900/14025517307
100/109, 436023900/15386239549
100/111, 387055900/16850581551
100/113, 276383900/18424351793
100/117, -146392100/21924480357
100/119, -466752100/23863536599
100/121, -865328100/25937424601
100/123, -1346344100/28153056843
100/127, -2572784100/33038369407
100/129, -3326848100/35723051649
100/131, -4180632100/38579489651
100/133, -5138552100/41615795893
100/137, -7384656100/48261724457
100/139, -8681864100/51888844699
100/141, -10101256100/55730836701
100/143, -11647440100/59797108943
100/147, -15138808100/68641485507
100/149, -17093400100/73439775749
100/151, -19193600100/78502725751
100/153, -21444208100/83841135993
100/157, -26416040100/95388992557
100/159, -29147056100/101621504799
100/161, -32048064100/108175616801
100/163, -35124056100/115063617043
100/167, -41821152100/129891985607
100/169, -45452432100/137858491849
100/171, -49279048100/146211169851
100/173, -53306184100/154963892093
100/177, -61982944100/173726604657
100/179, -66643128100/183765996899
100/181, -71524952100/194264244901
100/183, -76633792100/205236901143
100/187, -87554216100/228669389707
100/189, -93376744100/241162079949
100/191, -99448176100/254194901951
100/193, -105774080100/267785184193
100/197, -119211768100/296709280757
100/199, -126334880100/312079600999
101/102, 98827187/11040808032
101/103, 186860302/11592740743
101/104, 263606061/12166529024
101/105, 328568756/12762815625
101/106, 381250255/13382255776
101/107, 421150002/14025517307
101/108, 447765017/14693280768
101/109, 460589896/15386239549
101/110, 459116811/16105100000
101/111, 442835510/16850581551
101/112, 411233317/17623416832
101/113, 363795132/18424351793
101/114, 300003431/19254145824
101/115, 219338266/20113571875
101/116, 121277265/21003416576
101/117, 5295632/21924480357
101/118, -129133853/22877577568
101/119, -282540834/23863536599
101/120, -455457379/24883200000
101/121, -648417980/25937424601
101/122, -861959553/27027081632
101/123, -1096621438/28153056843
101/124, -1352945399/29316250624
101/125, -1631475624/30517578125
101/126, -1932758725/31757969376
101/127, -2257343738/33038369407
101/128, -2605782123/34359738368
101/129, -2978627764/35723051649
101/130, -3376436969/37129300000
101/131, -3799768470/38579489651
101/132, -4249183423/40074642432
101/133, -4725245408/41615795893
101/134, -5228520429/43204003424
101/135, -5759576914/44840334375
101/136, -6318985715/46525874176
101/137, -6907320108/48261724457
101/138, -7525155793/50049003168
101/139, -8173070894/51888844699
101/140, -8851645959/53782400000
101/141, -9561463960/55730836701
101/142, -10303110293/57735339232
101/143, -11077172778/59797108943
101/144, -11884241659/61917364224
101/145, -12724909604/64097340625
101/146, -13599771705/66338290976
101/147, -14509425478/68641485507
101/148, -15454470863/71008211968
101/149, -16435510224/73439775749
101/150, -17453148349/75937500000
101/151, -18507992450/78502725751
101/152, -19600652163/81136812032
101/153, -20731739548/83841135993
101/154, -21901869089/86617093024
101/155, -23111657694/89466096875
101/156, -24361724695/92389579776
101/157, -25652691848/95388992557
101/158, -26985183333/98465804768
101/159, -28359825754/101621504799
101/160, -29777248139/104857600000
101/161, -31238081940/108175616801
101/162, -32742961033/111577100832
101/163, -34292521718/115063617043
101/164, -35887402719/118636749824
101/165, -37528245184/122298103125
101/166, -39215692685/126049300576
101/167, -40950391218/129891985607
101/168, -42732989203/133827821568
101/169, -44564137484/137858491849
101/170, -46444489329/141985700000
101/171, -48374700430/146211169851
101/172, -50355428903/150536645632
101/173, -52387335288/154963892093
101/174, -54471082549/159494694624
101/175, -56607336074/164130859375
101/176, -58796763675/168874213376
101/177, -61040035588/173726604657
101/178, -63337824473/178689902368
101/179, -65690805414/183765996899
101/180, -68099655919/188956800000
101/181, -70565055920/194264244901
101/182, -73087687773/199690286432
101/183, -75668236258/205236901143
101/184, -78307388579/210906087424
101/185, -81005834364/216699865625
101/186, -83764265665/222620278176
101/187, -86583376958/228669389707
101/188, -89463865143/234849287168
101/189, -92406429544/241162079949
101/190, -95411771909/247609900000
101/191, -98480596410/254194901951
101/192, -101613609643/260919263232
101/193, -104811520628/267785184193
101/194, -108075040809/274794888224
101/195, -111404884054/281950621875
101/196, -114801766655/289254654976
101/197, -118266407328/296709280757
101/198, -121799527213/304316815968
101/199, -125401849874/312079600999
102/103, 102853842/11592740743
102/107, 398097330/14025517307
102/109, 468913074/15386239549
102/113, 436369362/18424351793
102/115, 324667122/20113571875
102/121, -443040366/25937424601
102/125, -1358528718/30517578125
102/127, -1950538350/33038369407
102/131, -3425414286/38579489651
102/133, -4317328398/41615795893
102/137, -6433022190/48261724457
102/139, -7666084686/51888844699
102/143, -10506141678/59797108943
102/145, -12122653998/64097340625
102/149, -15772734606/73439775749
102/151, -17816055726/78502725751
102/155, -22363935438/89466096875
102/157, -24878481870/95388992557
102/161, -30414051246/108175616801
102/163, -33445297038/115063617043
102/167, -40060561710/129891985607
102/169, -43655038446/137858491849
102/173, -51444119118/154963892093
102/175, -55649415918/164130859375
102/179, -64708548366/183765996899
102/181, -69573311886/194264244901
102/185, -80000846958/216699865625
102/191, -97471185006/254194901951
102/193, -103805052078/267785184193
102/197, -117272905230/296709280757
102/199, -124418524206/312079600999
103/104, 107002271/12166529024
103/105, 202566598/12762815625
103/106, 286180041/13382255776
103/107, 357327188/14025517307
103/108, 415490155/14693280768
103/109, 460148586/15386239549
103/110, 490779653/16105100000
103/111, 506858056/16850581551
103/112, 507856023/17623416832
103/113, 493243310/18424351793
103/114, 462487201/19254145824
103/115, 415052508/20113571875
103/116, 350401571/21003416576
103/117, 267994258/21924480357
103/118, 167287965/22877577568
103/119, 47737616/23863536599
103/120, -91204337/24883200000
103/121, -250087914/25937424601
103/122, -429465607/27027081632
103/123, -629892380/28153056843
103/124, -851925669/29316250624
103/125, -1096125382/30517578125
103/126, -1363053899/31757969376
103/127, -1653276072/33038369407
103/128, -1967359225/34359738368
103/129, -2305873154/35723051649
103/130, -2669390127/37129300000
103/131, -3058484884/38579489651
103/132, -3473734637/40074642432
103/133, -3915719070/41615795893
103/134, -4385020339/43204003424
103/135, -4882223072/44840334375
103/136, -5407914369/46525874176
103/137, -5962683802/48261724457
103/138, -6547123415/50049003168
103/139, -7161827724/51888844699
103/140, -7807393717/53782400000
103/141, -8484420854/55730836701
103/142, -9193511067/57735339232
103/143, -9935268760/59797108943
103/144, -10710300809/61917364224
103/145, -11519216562/64097340625
103/146, -12362627839/66338290976
103/147, -13241148932/68641485507
103/148, -14155396605/71008211968
103/149, -15105990094/73439775749
103/150, -16093551107/75937500000
103/151, -17118703824/78502725751
103/152, -18182074897/81136812032
103/153, -19284293450/83841135993
103/154, -20425991079/86617093024
103/155, -21607801852/89466096875
103/156, -22830362309/92389579776
103/157, -24094311462/95388992557
103/158, -25400290795/98465804768
103/159, -26748944264/101621504799
103/160, -28140918297/104857600000
103/161, -29576861794/108175616801
103/162, -31057426127/111577100832
103/163, -32583265140/115063617043
103/164, -34155035149/118636749824
103/165, -35773394942/122298103125
103/166, -37439005779/126049300576
103/167, -39152531392/129891985607
103/168, -40914637985/133827821568
103/169, -42725994234/137858491849
103/170, -44587271287/141985700000
103/171, -46499142764/146211169851
103/172, -48462284757/150536645632
103/173, -50477375830/154963892093
103/174, -52545097019/159494694624
103/175, -54666131832/164130859375
103/176, -56841166249/168874213376
103/177, -59070888722/173726604657
103/178, -61355990175/178689902368
103/179, -63697164004/183765996899
103/180, -66095106077/188956800000
103/181, -68550514734/194264244901
103/182, -71064090787/199690286432
103/183, -73636537520/205236901143
103/184, -76268560689/210906087424
103/185, -78960868522/216699865625
103/186, -81714171719/222620278176
103/187, -84529183452/228669389707
103/188, -87406619365/234849287168
103/189, -90347197574/241162079949
103/190, -93351638667/247609900000
103/191, -96420665704/254194901951
103/192, -99555004217/260919263232
103/193, -102755382210/267785184193
103/194, -106022530159/274794888224
103/195, -109357181012/281950621875
103/196, -112760070189/289254654976
103/197, -116231935582/296709280757
103/198, -119773517555/304316815968
103/199, -123385558944/312079600999
104/105, 111274904/12762815625
104/107, 297994008/14025517307
104/109, 433440280/15386239549
104/111, 513380504/16850581551
104/113, 533541528/18424351793
104/115, 489610264/20113571875
104/119, 192018840/23863536599
104/121, -70467176/25937424601
104/123, -414697192/28153056843
104/125, -845183976/30517578125
104/127, -1366480232/33038369407
104/129, -1983178600/35723051649
104/131, -2699911656/38579489651
104/133, -3521351912/41615795893
104/135, -4452211816/44840334375
104/137, -5497243752/48261724457
104/139, -6661240040/51888844699
104/141, -7949032936/55730836701
104/145, -10915537256/64097340625
104/147, -12604112872/68641485507
104/149, -14436213480/73439775749
104/151, -16416871016/78502725751
104/153, -18551157352/83841135993
104/155, -20844184296/89466096875
104/157, -23301103592/95388992557
104/159, -25927106920/101621504799
104/161, -28727425896/108175616801
104/163, -31707332072/115063617043
104/165, -34872136936/122298103125
104/167, -38227191912/129891985607
104/171, -45529657576/146211169851
104/173, -49487970792/154963892093
104/175, -53658339176/164130859375
104/177, -58046313832/173726604657
104/179, -62657485800/183765996899
104/181, -67497486056/194264244901
104/183, -72571985512/205236901143
104/185, -77886695016/216699865625
104/187, -83447365352/228669389707
104/189, -89259787240/241162079949
104/191, -95329791336/254194901951
104/193, -101663248232/267785184193
104/197, -115144202472/296709280757
104/199, -122303640680/312079600999
105/106, 115674195/13382255776
105/107, 219241470/14025517307
105/109, 387920820/15386239549
105/113, 556376520/18424351793
105/116, 517762245/21003416576
105/118, 405190695/22877577568
105/121, 94901520/25937424601
105/122, -48503805/27027081632
105/124, -398698755/29316250624
105/127, -1091089230/33038369407
105/128, -1368766455/34359738368
105/131, -2350641930/38579489651
105/134, -3568219305/43204003424
105/136, -4518854655/46525874176
105/137, -5037658080/48261724457
105/139, -6165279330/51888844699
105/142, -8090951505/57735339232
105/143, -8797778430/59797108943
105/146, -11121799605/66338290976
105/148, -12847057755/71008211968
105/149, -13764361380/73439775749
105/151, -15711511830/78502725751
105/152, -16742643855/81136812032
105/157, -22499802780/95388992557
105/158, -23776111905/98465804768
105/163, -30818426730/115063617043
105/164, -32363726955/118636749824
105/166, -35596562505/126049300576
105/167, -37285458630/129891985607
105/169, -40811628480/137858491849
105/172, -46482165555/150536645632
105/173, -48476794380/154963892093
105/176, -54783820455/168874213376
105/178, -59264837205/178689902368
105/179, -61590373530/183765996899
105/181, -66415074180/194264244901
105/184, -74096987055/210906087424
105/187, -82330137330/228669389707
105/188, -85200428355/234849287168
105/191, -94199343630/254194901951
105/193, -100529416680/267785184193
105/194, -103795933605/274794888224
105/197, -114010440180/296709280757
105/199, -121173486630/312079600999
106/107, 120202622/14025517307
106/109, 322711806/15386239549
106/111, 471059230/16850581551
106/113, 560848862/18424351793
106/115, 587643966/20113571875
106/117, 546967102/21924480357
106/119, 434300126/23863536599
106/121, 245084190/25937424601
106/123, -25280258/28153056843
106/125, -381433474/30517578125
106/127, -828056418/33038369407
106/129, -1369870754/35723051649
106/131, -2011638850/38579489651
106/133, -2758163778/41615795893
106/135, -3614289314/44840334375
106/137, -4584899938/48261724457
106/139, -5674920834/51888844699
106/141, -6889317890/55730836701
106/143, -8233097698/59797108943
106/145, -9711307554/64097340625
106/147, -11329035458/68641485507
106/149, -13091410114/73439775749
106/151, -15003600930/78502725751
106/153, -17070818018/83841135993
106/155, -19298312194/89466096875
106/157, -21691374978/95388992557
106/161, -26995575970/108175616801
106/163, -29917500738/115063617043
106/165, -33026567234/122298103125
106/167, -36328270498/129891985607
106/169, -39828146274/137858491849
106/171, -43531771010/146211169851
106/173, -47444761858/154963892093
106/175, -51572776674/164130859375
106/177, -55921514018/173726604657
106/179, -60496713154/183765996899
106/181, -65304154050/194264244901
106/183, -70349657378/205236901143
106/185, -75639084514/216699865625
106/187, -81178337538/228669389707
106/189, -86973359234/241162079949
106/191, -93030133090/254194901951
106/193, -99354683298/267785184193
106/195, -105953074754/281950621875
106/197, -112831413058/296709280757
106/199, -119995844514/312079600999
107/108, 124862687/14693280768
107/109, 236923894/15386239549
107/110, 335630217/16105100000
107/111, 420425684/16850581551
107/112, 490751755/17623416832
107/113, 546047322/18424351793
107/114, 585748709/19254145824
107/115, 609289672/20113571875
107/116, 616101399/21003416576
107/117, 605612510/21924480357
107/118, 577249057/22877577568
107/119, 530434524/23863536599
107/120, 464589827/24883200000
107/121, 379133314/25937424601
107/122, 273480765/27027081632
107/123, 147045392/28153056843
107/124, -762161/29316250624
107/125, -170533818/30517578125
107/126, -362864071/31757969376
107/127, -578349980/33038369407
107/128, -817591173/34359738368
107/129, -1081189846/35723051649
107/130, -1369750763/37129300000
107/131, -1683881256/38579489651
107/132, -2024191225/40074642432
107/133, -2391293138/41615795893
107/134, -2785802031/43204003424
107/135, -3208335508/44840334375
107/136, -3659513741/46525874176
107/137, -4139959470/48261724457
107/138, -4650298003/50049003168
107/139, -5191157216/51888844699
107/140, -5763167553/53782400000
107/141, -6366962026/55730836701
107/142, -7003176215/57735339232
107/143, -7672448268/59797108943
107/144, -8375418901/61917364224
107/145, -9112731398/64097340625
107/146, -9885031611/66338290976
107/147, -10692967960/68641485507
107/148, -11537191433/71008211968
107/149, -12418355586/73439775749
107/150, -13337116543/75937500000
107/151, -14294132996/78502725751
107/152, -15290066205/81136812032
107/153, -16325579998/83841135993
107/154, -17401340771/86617093024
107/155, -18518017488/89466096875
107/156, -19676281681/92389579776
107/157, -20876807450/95388992557
107/158, -22120271463/98465804768
107/159, -23407352956/101621504799
107/160, -24738733733/104857600000
107/161, -26115098166/108175616801
107/162, -27537133195/111577100832
107/163, -29005528328/115063617043
107/164, -30520975641/118636749824
107/165, -32084169778/122298103125
107/166, -33695807951/126049300576
107/167, -35356589940/129891985607
107/168, -37067218093/133827821568
107/169, -38828397326/137858491849
107/170, -40640835123/141985700000
107/171, -42505241536/146211169851
107/172, -44422329185/150536645632
107/173, -46392813258/154963892093
107/174, -48417411511/159494694624
107/175, -50496844268/164130859375
107/176, -52631834421/168874213376
107/177, -54823107430/173726604657
107/178, -57071391323/178689902368
107/179, -59377416696/183765996899
107/180, -61741916713/188956800000
107/181, -64165627106/194264244901
107/182, -66649286175/199690286432
107/183, -69193634788/205236901143
107/184, -71799416381/210906087424
107/185, -74467376958/216699865625
107/186, -77198265091/222620278176
107/187, -79992831920/228669389707
107/188, -82851831153/234849287168
107/189, -85776019066/241162079949
107/190, -88766154503/247609900000
107/191, -91822998876/254194901951
107/192, -94947316165/260919263232
107/193, -98139872918/267785184193
107/194, -101401438251/274794888224
107/195, -104732783848/281950621875
107/196, -108134683961/289254654976
107/197, -111607915410/296709280757
107/198, -115153257583/304316815968
107/199, -118771492436/312079600999
108/109, 129656916/15386239549
108/113, 511048980/18424351793
108/115, 611447508/20113571875
108/119, 608632596/23863536599
108/121, 496087956/25937424601
108/125, 25085268/30517578125
108/127, -342952812/33038369407
108/131, -1368363564/38579489651
108/133, -2035565100/41615795893
108/137, -3703843692/48261724457
108/139, -4714998444/51888844699
108/143, -7116844140/59797108943
108/145, -8517861612/64097340625
108/149, -11746213164/73439775749
108/151, -13584122604/78502725751
108/155, -17734158252/89466096875
108/157, -20057108652/95388992557
108/161, -25226246124/108175616801
108/163, -28083506220/115063617043
108/167, -34371402732/129891985607
108/169, -37813361004/137858491849
108/173, -45321913260/154963892093
108/175, -49400077932/164130859375
108/179, -58233422124/183765996899
108/181, -63000421164/194264244901
108/185, -73264932972/216699865625
108/187, -78774514092/228669389707
108/191, -90578808684/254194901951
108/193, -96885839340/267785184193
108/197, -110340771372/296709280757
108/199, -117501238764/312079600999
109/110, 134587859/16105100000
109/111, 255653614/16850581551
109/112, 362623053/17623416832
109/113, 454919348/18424351793
109/114, 531963055/19254145824
109/115, 593172114/20113571875
109/116, 637961849/21003416576
109/117, 665744968/21924480357
109/118, 675931563/22877577568
109/119, 667929110/23863536599
109/120, 641142469/24883200000
109/121, 594973884/25937424601
109/122, 528822983/27027081632
109/123, 442086778/28153056843
109/124, 334159665/29316250624
109/125, 204433424/30517578125
109/126, 52297219/31757969376
109/127, -122862402/33038369407
109/128, -321661507/34359738368
109/129, -544718780/35723051649
109/130, -792655521/37129300000
109/131, -1066095646/38579489651
109/132, -1365665687/40074642432
109/133, -1691994792/41615795893
109/134, -2045714725/43204003424
109/135, -2427459866/44840334375
109/136, -2837867211/46525874176
109/137, -3277576372/48261724457
109/138, -3747229577/50049003168
109/139, -4247471670/51888844699
109/140, -4778950111/53782400000
109/141, -5342314976/55730836701
109/142, -5938218957/57735339232
109/143, -6567317362/59797108943
109/144, -7230268115/61917364224
109/145, -7927731756/64097340625
109/146, -8660371441/66338290976
109/147, -9428852942/68641485507
109/148, -10233844647/71008211968
109/149, -11076017560/73439775749
109/150, -11956045301/75937500000
109/151, -12874604106/78502725751
109/152, -13832372827/81136812032
109/153, -14830032932/83841135993
109/154, -15868268505/86617093024
109/155, -16947766246/89466096875
109/156, -18069215471/92389579776
109/157, -19233308112/95388992557
109/158, -20440738717/98465804768
109/159, -21692204450/101621504799
109/160, -22988405091/104857600000
109/161, -24330043036/108175616801
109/162, -25717823297/111577100832
109/163, -27152453502/115063617043
109/164, -28634643895/118636749824
109/165, -30165107336/122298103125
109/166, -31744559301/126049300576
109/167, -33373717882/129891985607
109/168, -35053303787/133827821568
109/169, -36784040340/137858491849
109/170, -38566653481/141985700000
109/171, -40401871766/146211169851
109/172, -42290426367/150536645632
109/173, -44233051072/154963892093
109/174, -46230482285/159494694624
109/175, -48283459026/164130859375
109/176, -50392722931/168874213376
109/177, -52559018252/173726604657
109/178, -54783091857/178689902368
109/179, -57065693230/183765996899
109/180, -59407574471/188956800000
109/181, -61809490296/194264244901
109/182, -64272198037/199690286432
109/183, -66796457642/205236901143
109/184, -69383031675/210906087424
109/185, -72032685316/216699865625
109/186, -74746186361/222620278176
109/187, -77524305222/228669389707
109/188, -80367814927/234849287168
109/189, -83277491120/241162079949
109/190, -86254112061/247609900000
109/191, -89298458626/254194901951
109/192, -92411314307/260919263232
109/193, -95593465212/267785184193
109/194, -98845700065/274794888224
109/195, -102168810206/281950621875
109/196, -105563589591/289254654976
109/197, -109030834792/296709280757
109/198, -112571344997/304316815968
109/199, -116185922010/312079600999
110/111, 139658090/16850581551
110/113, 376712490/18424351793
110/117, 665308490/21924480357
110/119, 707346090/23863536599
110/123, 562823690/28153056843
110/127, 80909290/33038369407
110/129, -298951510/35723051649
110/131, -778102710/38579489651
110/133, -1361613110/41615795893
110/137, -2862197910/48261724457
110/139, -3789621110/51888844699
110/141, -4842101110/55730836701
110/147, -8802893110/68641485507
110/149, -10408822710/73439775749
110/151, -12166631510/78502725751
110/153, -14081810710/83841135993
110/157, -18406456310/95388992557
110/159, -20827116310/101621504799
110/161, -23427533910/108175616801
110/163, -26213411510/115063617043
110/167, -32364567510/129891985607
110/169, -35741461910/137858491849
110/171, -39327048310/146211169851
110/173, -43127240310/154963892093
110/177, -51395306710/173726604657
110/179, -55875219510/183765996899
110/181, -60593814710/194264244901
110/183, -65557217110/205236901143
110/189, -81978149110/241162079949
110/191, -87982873110/254194901951
110/193, -94263661910/267785184193
110/197, -107678989110/296709280757
110/199, -114826410710/312079600999
111/112, 144870207/17623416832
111/113, 275471142/18424351793
111/115, 491480916/20113571875
111/116, 575690955/21003416576
111/118, 693504357/22877577568
111/119, 725892936/23863536599
111/121, 734576910/25937424601
111/122, 709641537/27027081632
111/124, 598119171/29316250624
111/125, 510285426/30517578125
111/127, 267335952/33038369407
111/128, 110957487/34359738368
111/130, -274783719/37129300000
111/131, -505425180/38579489651
111/133, -1045466598/41615795893
111/134, -1356161259/43204003424
111/136, -2062155225/46525874176
111/137, -2458765218/48261724457
111/139, -3342507924/51888844699
111/140, -3830967309/53782400000
111/142, -4904398803/57735339232
111/143, -5490713568/59797108943
111/145, -6765917754/64097340625
111/146, -7456165815/66338290976
111/149, -9745701654/73439775749
111/151, -11461278360/78502725751
111/152, -12377914473/81136812032
111/154, -14332378719/86617093024
111/155, -15371613444/89466096875
111/157, -17577624558/95388992557
111/158, -18745823523/98465804768
111/160, -21216184689/104857600000
111/161, -22519785450/108175616801
111/163, -25267443708/115063617043
111/164, -26712955749/118636749824
111/166, -29751001995/126049300576
111/167, -31345006728/129891985607
111/169, -34686675714/137858491849
111/170, -36435826479/141985700000
111/172, -40094496813/150536645632
111/173, -42005518878/154963892093
111/175, -45994713024/164130859375
111/176, -48074403585/168874213376
111/178, -52407787863/178689902368
111/179, -54663016044/183765996899
111/181, -59354400630/194264244901
111/182, -61792107483/199690286432
111/184, -66855446409/210906087424
111/187, -74932036068/228669389707
111/188, -77755811133/234849287168
111/190, -83605496259/247609900000
111/191, -86633004720/254194901951
111/193, -92897369418/267785184193
111/194, -96135840039/274794888224
111/196, -102829413765/289254654976
111/197, -106286147238/296709280757
111/199, -113423603304/312079600999
112/113, 150226832/18424351793
112/115, 406115472/20113571875
112/117, 598529680/21924480357
112/121, 773280144/25937424601
112/123, 745681552/28153056843
112/125, 634738832/30517578125
112/127, 435377040/33038369407
112/129, 142478224/35723051649
112/131, -249118576/38579489651
112/135, -1349265008/44840334375
112/137, -2068351600/48261724457
112/139, -2907210096/51888844699
112/141, -3871216496/55730836701
112/143, -4965789808/59797108943
112/145, -6196392048/64097340625
112/149, -9087746416/73439775749
112/151, -10759637616/78502725751
112/153, -12589835888/83841135993
112/155, -14584018288/89466096875
112/157, -16747904880/95388992557
112/159, -19087258736/101621504799
112/163, -24315635568/115063617043
112/165, -27216399728/122298103125
112/167, -30316113520/129891985607
112/169, -33620755056/137858491849
112/171, -37136345456/146211169851
112/173, -40868948848/154963892093
112/177, -49009666160/173726604657
112/179, -53430123376/183765996899
112/181, -58092280176/194264244901
112/183, -63002415728/205236901143
112/185, -68166852208/216699865625
112/187, -73591954800/228669389707
112/191, -85249834096/254194901951
112/193, -91495556208/267785184193
112/195, -98027835248/281950621875
112/197, -104853251440/296709280757
112/199, -111978428016/312079600999
113/114, 155730611/19254145824
113/115, 296417758/20113571875
113/116, 421444461/21003416576
113/117, 530191028/21924480357
113/118, 622035055/22877577568
113/119, 696351426/23863536599
113/120, 752512313/24883200000
113/121, 789887176/25937424601
113/122, 807842763/27027081632
113/123, 805743110/28153056843
113/124, 782949541/29316250624
113/125, 738820668/30517578125
113/126, 672712391/31757969376
113/127, 583977898/33038369407
113/128, 471967665/34359738368
113/129, 336029456/35723051649
113/130, 175508323/37129300000
113/131, -10253394/38579489651
113/132, -221916067/40074642432
113/133, -460142780/41615795893
113/134, -725599329/43204003424
113/135, -1018954222/44840334375
113/136, -1340878679/46525874176
113/137, -1692046632/48261724457
113/138, -2073134725/50049003168
113/139, -2484822314/51888844699
113/140, -2927791467/53782400000
113/141, -3402726964/55730836701
113/142, -3910316297/57735339232
113/143, -4451249670/59797108943
113/144, -5026219999/61917364224
113/145, -5635922912/64097340625
113/146, -6281056749/66338290976
113/147, -6962322562/68641485507
113/148, -7680424115/71008211968
113/149, -8436067884/73439775749
113/150, -9229963057/75937500000
113/151, -10062821534/78502725751
113/152, -10935357927/81136812032
113/153, -11848289560/83841135993
113/154, -12802336469/86617093024
113/155, -13798221402/89466096875
113/156, -14836669819/92389579776
113/157, -15918409892/95388992557
113/158, -17044172505/98465804768
113/159, -18214691254/101621504799
113/160, -19430702447/104857600000
113/161, -20692945104/108175616801
113/162, -22002160957/111577100832
113/163, -23359094450/115063617043
113/164, -24764492739/118636749824
113/165, -26219105692/122298103125
113/166, -27723685889/126049300576
113/167, -29278988622/129891985607
113/168, -30885771895/133827821568
113/169, -32544796424/137858491849
113/170, -34256825637/141985700000
113/171, -36022625674/146211169851
113/172, -37842965387/150536645632
113/173, -39718616340/154963892093
113/174, -41650352809/159494694624
113/175, -43638951782/164130859375
113/176, -45685192959/168874213376
113/177, -47789858752/173726604657
113/178, -49953734285/178689902368
113/179, -52177607394/183765996899
113/180, -54462268627/188956800000
113/181, -56808511244/194264244901
113/182, -59217131217/199690286432
113/183, -61688927230/205236901143
113/184, -64224700679/210906087424
113/185, -66825255672/216699865625
113/186, -69491399029/222620278176
113/187, -72223940282/228669389707
113/188, -75023691675/234849287168
113/189, -77891468164/241162079949
113/190, -80828087417/247609900000
113/191, -83834369814/254194901951
113/192, -86911138447/260919263232
113/193, -90059219120/267785184193
113/194, -93279440349/274794888224
113/195, -96572633362/281950621875
113/196, -99939632099/289254654976
113/197, -103381273212/296709280757
113/198, -106898396065/304316815968
113/199, -110491842734/312079600999
114/115, 161384214/20113571875
114/119, 646219830/23863536599
114/121, 783359094/25937424601
114/125, 821471574/30517578125
114/127, 712069878/33038369407
114/131, 210085014/38579489651
114/137, -1330956042/48261724457
114/139, -2076455850/51888844699
114/143, -3948213642/59797108943
114/145, -5085634506/64097340625
114/149, -7791795690/73439775749
114/151, -9371961546/78502725751
114/155, -13015355946/89466096875
114/157, -15090272682/95388992557
114/161, -19776094026/108175616801
114/163, -22398949482/115063617043
114/167, -28234755402/129891985607
114/169, -31459919370/137858491849
114/173, -38555631402/154963892093
114/175, -42438655626/164130859375
114/179, -50906559210/183765996899
114/181, -55504177386/194264244901
114/185, -65458921866/216699865625
114/187, -70829049642/228669389707
114/191, -82387648266/254194901951
114/193, -88589383242/267785184193
114/197, -101871213162/296709280757
114/199, -108964834890/312079600999
115/116, 167190335/21003416576
115/117, 318535510/21924480357
115/118, 453396585/22877577568
115/119, 571131860/23863536599
115/121, 752644410/25937424601
115/122, 815124485/27027081632
115/123, 857884360/28153056843
115/124, 880268535/29316250624
115/126, 861273985/31757969376
115/127, 818570460/33038369407
115/128, 752841635/34359738368
115/129, 663418210/35723051649
115/131, 410796560/38579489651
115/132, 246245935/40074642432
115/133, 55295910/41615795893
115/134, -162736615/43204003424
115/136, -682795365/46525874176
115/137, -986201590/48261724457
115/139, -1683238440/51888844699
115/141, -2505234290/55730836701
115/142, -2964849615/57735339232
115/143, -3457819540/59797108943
115/144, -3984854765/61917364224
115/146, -5143977715/66338290976
115/147, -5777500640/68641485507
115/148, -6447959265/71008211968
115/149, -7156078090/73439775749
115/151, -8688208140/78502725751
115/152, -9513682165/81136812032
115/153, -10379741990/83841135993
115/154, -11287125915/86617093024
115/156, -13228833065/92389579776
115/157, -14264646690/95388992557
115/158, -15344765215/98465804768
